campaign_id,product_id,budget,clicks,conversions,revenue_generated,roi,customer_id,subscription_tier,subscription_length,flash_sale_id,discount_level,units_sold,bundle_id,bundle_price,customer_satisfaction_post_refund,common_keywords,traffic_type
CMP_STY9D8,PROD_TKLWVJ,39727.4800,4380,668,19280.3200,3.2600,CUST_Y3IPG9,Premium,17,FLASH_L075YM,30,73,BNDL_SM6OEZ,175.5800,2,Durable,Organic
CMP_5SKGDD,PROD_OXH050,44957.5000,2401,886,69665.6400,3.4500,CUST_5AFMIX,Premium,24,FLASH_CKIDWY,45,159,BNDL_EU6Q51,291.3800,4,Stylish,Social
CMP_UJPU64,PROD_7SSGXX,8214.5300,4447,200,38546.7500,0.7600,CUST_S8QXLP,Premium,26,FLASH_XC2PHB,17,103,BNDL_5BIFGX,160.1700,3,Affordable,Organic
CMP_WSTBFD,PROD_RHY5TM,10568.3000,4294,877,16066.1500,2.5400,CUST_SFGKZQ,Premium,13,FLASH_ZF21EA,58,120,BNDL_A7D6X0,334.3500,4,Durable,Referral
CMP_7FS5E8,PROD_0ATIWY,39925.7300,1308,667,39628.3100,4.1500,CUST_WJ92GK,Standard,31,FLASH_4ZLBBZ,50,73,BNDL_NG3YVE,369.2100,3,Affordable,Referral
CMP_3VFROW,PROD_P27SRT,16623.5100,3574,130,97788.8500,3.2000,CUST_9WMCFC,Standard,7,FLASH_Y5KESZ,44,162,BNDL_QWSI87,280.8000,3,Innovative,Organic
CMP_HKOWJY,PROD_MCK4ET,2710.6200,2482,682,86758.2200,3.2600,CUST_X11B57,Standard,22,FLASH_IX81UP,18,110,BNDL_29U0S3,237.1300,4,Innovative,Social
CMP_FXVU5V,PROD_AVEW9M,42287.7700,143,104,7502.8500,2.5500,CUST_PS1S9K,Premium,2,FLASH_HWCM38,25,68,BNDL_2KIGN1,423.8900,3,Stylish,Social
CMP_GI2Y2R,PROD_LVIDJM,43590.1200,3557,161,31944.6300,4.5000,CUST_YJUCLE,Standard,17,FLASH_YNVT9X,18,120,BNDL_1SVPC4,286.1600,3,Stylish,Organic
CMP_CR4SGX,PROD_9LGH9H,8975.2400,302,361,76202.3900,3.7200,CUST_OMF45D,Basic,3,FLASH_56Q77C,44,82,BNDL_DE6Y2B,162.6900,4,Innovative,Referral
CMP_4KOOP3,PROD_ZP82Q9,7059.1200,3657,889,33378.9000,4.0600,CUST_XKQEN2,Standard,19,FLASH_00KBY7,33,195,BNDL_LTKWW6,476.5500,4,Affordable,Organic
CMP_HNMGQW,PROD_U3ZQDU,28983.3400,3136,1,21338.7700,3.6400,CUST_4NG7T7,Standard,11,FLASH_4F140V,28,104,BNDL_Q92CPT,387.0600,1,Stylish,Organic
CMP_IH4XMI,PROD_HHLQ28,8811.7800,4331,670,3641.0600,4.0000,CUST_XDHJC1,Standard,4,FLASH_KWKUFC,32,188,BNDL_T1SJ5V,231.7600,3,Stylish,Organic
CMP_WF3Z8C,PROD_NYLZD7,45046.9900,3906,19,23419.3800,1.6800,CUST_U2G1LK,Standard,8,FLASH_OTT6FR,40,121,BNDL_SZWY66,477.2900,1,Durable,Referral
CMP_M26FOW,PROD_OHI0FS,39132.8900,2088,750,49738.6800,3.9700,CUST_JQUSY8,Basic,26,FLASH_RRZJ0C,10,75,BNDL_LY0S4W,455.8100,2,Stylish,Referral
CMP_HQS0VY,PROD_XEUG89,22847.9300,3038,346,34735.2400,4.2200,CUST_ET1M7Y,Basic,3,FLASH_RS94XD,15,151,BNDL_TFEFEH,207.4400,3,Affordable,Organic
CMP_6TGSIW,PROD_42SIB9,32937.8500,4823,622,44931.8500,0.8700,CUST_RBJ0WB,Standard,23,FLASH_BY6IIU,45,22,BNDL_NW7522,83.4800,2,Durable,Organic
CMP_8L1RUM,PROD_OI2MRF,45415.5800,1489,716,81493.1100,2.4700,CUST_ICMTEF,Standard,21,FLASH_GYI48F,41,174,BNDL_G4KP8J,418.9300,1,Innovative,Social
CMP_44OV70,PROD_R6OVGE,23682.9700,1050,737,67713.8700,2.1400,CUST_OC9FAJ,Basic,16,FLASH_LQ5BGP,21,175,BNDL_ZSVDKZ,85.6900,3,Affordable,Organic
CMP_BAHNZL,PROD_LY94QK,24943.5900,452,513,91884.0300,3.1900,CUST_EDMDIB,Basic,29,FLASH_VIJ14D,25,10,BNDL_7QPCOP,93.8200,2,Affordable,Organic
CMP_C2VTP7,PROD_UZJBA0,37262.0900,2369,401,4078.8300,4.7800,CUST_QESSIP,Premium,27,FLASH_Q1MHR1,39,128,BNDL_RL9YIQ,419.1200,2,Affordable,Referral
CMP_ZQ7HF9,PROD_KG6S3Q,46357.7900,295,395,82619.4300,4.5100,CUST_DVJIKF,Standard,16,FLASH_LD5685,17,22,BNDL_BUMQSM,479.9300,2,Innovative,Social
CMP_JIHYS4,PROD_J7AARX,23461.6300,1722,64,75380.9800,4.0400,CUST_SUTJRS,Premium,6,FLASH_QKR6AR,67,177,BNDL_B5NQMD,139.7700,1,Stylish,Organic
CMP_Z1651O,PROD_QK4VUZ,10110.0200,613,924,15327.0800,4.7300,CUST_0CP479,Standard,6,FLASH_K5BWP1,12,62,BNDL_ECYXNA,487.2100,1,Affordable,Referral
CMP_GGRLT8,PROD_UKM0LT,46878.5200,3604,72,51809.4600,0.7700,CUST_PFJCZE,Standard,23,FLASH_ZMCQYZ,15,137,BNDL_NZ1HSH,459.7800,4,Affordable,Direct
CMP_Y8U4KB,PROD_S1LRKJ,13648.2500,4057,910,72100.9100,4.5800,CUST_ST9GFL,Basic,19,FLASH_VSUQMW,26,120,BNDL_LHJDGZ,247.9600,3,Stylish,Organic
CMP_IL4HE4,PROD_HW4VDU,34592.9300,2359,977,62603.2100,1.2100,CUST_WHPJRC,Premium,12,FLASH_XHMK1M,37,95,BNDL_2DOJY0,249.2100,3,Durable,Referral
CMP_HMCW83,PROD_IENKS6,42313.4700,4128,282,7572.5000,2.4500,CUST_UHDOR6,Premium,7,FLASH_RZF0GC,25,3,BNDL_XK7UUZ,405.3100,1,Stylish,Organic
CMP_409YCR,PROD_DBM3ZI,2571.2400,4829,432,23721.0700,3.3300,CUST_IVQ0O5,Standard,16,FLASH_4CX76M,21,150,BNDL_8EELUO,350.6100,2,Innovative,Referral
CMP_34AOQK,PROD_6ZYFOC,12087.2400,2814,517,44677.3400,0.5800,CUST_ZY07KX,Premium,32,FLASH_DCEI6Q,56,16,BNDL_NOBWN0,61.3600,4,Stylish,Referral
CMP_0PZXLP,PROD_FHAXJC,21254.4200,403,337,90527.3500,0.7000,CUST_6HOV28,Basic,32,FLASH_1BR87I,63,131,BNDL_7N5Y8W,404.5800,2,Affordable,Referral
CMP_C7IW0H,PROD_9CDP3R,7459.8200,4698,783,12843.8000,2.4600,CUST_X1VK78,Standard,7,FLASH_VQVV59,13,115,BNDL_IZLP8Q,308.2600,1,Stylish,Organic
CMP_QMX5XH,PROD_Z7N1XL,17311.6000,4098,9,29963.8800,4.8900,CUST_AXWFWB,Premium,15,FLASH_BGQT5E,64,29,BNDL_J24OBM,129.0900,3,Innovative,Direct
CMP_DST1LX,PROD_YUNIIS,34064.2100,1945,817,14148.8800,2.1100,CUST_6TUD7K,Standard,1,FLASH_OF3Y3Y,12,186,BNDL_5WUUIP,438.1700,4,Affordable,Organic
CMP_ML2JSN,PROD_06N84H,3978.2800,4103,899,14944.0700,1.3000,CUST_WYJYWB,Premium,32,FLASH_N0AES7,24,79,BNDL_GFU3W9,97.0800,2,Affordable,Organic
CMP_182D85,PROD_KHL0EJ,28281.9700,4899,1,68714.5300,4.9600,CUST_DUGW46,Premium,7,FLASH_ZNYFB8,51,22,BNDL_J59CSM,421.3100,1,Affordable,Organic
CMP_QDMMFW,PROD_UR5LHM,32674.9100,2277,119,72403.0700,0.6600,CUST_QXBZIZ,Premium,18,FLASH_YVB3IC,64,107,BNDL_CXVMZ9,174.4500,2,Stylish,Referral
CMP_NTN7BD,PROD_LTJTYQ,26286.4000,4346,482,4533.4400,2.9300,CUST_4L7N97,Basic,6,FLASH_92UJIB,11,160,BNDL_E6NBDG,286.4000,4,Stylish,Referral
CMP_4TFFBQ,PROD_HFND5Q,1426.2200,4173,819,32362.0200,1.0200,CUST_PC992L,Premium,5,FLASH_Y1SIE5,57,13,BNDL_WDTNZD,161.6800,1,Stylish,Organic
CMP_JPWVRQ,PROD_KN3149,4147.8900,1902,285,96941.8100,2.4900,CUST_6OMYTZ,Basic,21,FLASH_CQCNV3,40,147,BNDL_A9BI7S,438.9700,2,Affordable,Referral
CMP_249JY0,PROD_0R4970,48957.5400,2831,757,47587.8000,4.8600,CUST_SB6BKX,Premium,10,FLASH_4ZAGWU,52,24,BNDL_ZK8GIA,149.1700,1,Durable,Organic
CMP_4RBKWZ,PROD_R5UTKT,36552.7900,2904,344,20442.2600,2.5000,CUST_4E01JC,Premium,26,FLASH_KZVCSV,27,197,BNDL_9UROO3,206.9700,4,Affordable,Referral
CMP_EQFHSU,PROD_1EN29Z,45336.2900,2117,510,79756.4200,4.5100,CUST_JTSOSJ,Premium,25,FLASH_78MT51,55,127,BNDL_RM3E6E,432.2300,3,Affordable,Organic
CMP_1SBJ1Y,PROD_HMS3BX,29035.8100,3711,395,68284.8400,4.6400,CUST_SJZ98M,Basic,9,FLASH_4NR6BV,63,171,BNDL_E1TDF5,400.1300,2,Durable,Referral
CMP_TX6BL0,PROD_DYIO53,19323.3600,1201,61,99096.8500,1.6200,CUST_E5CD2T,Premium,18,FLASH_YHJWWG,24,160,BNDL_YV76GE,484.8700,3,Affordable,Organic
CMP_P65WLV,PROD_1EV5DV,20856.4800,1029,996,41082.6000,3.9000,CUST_S48653,Standard,25,FLASH_FH2ISL,43,125,BNDL_WS9WUK,222.5700,4,Stylish,Social
CMP_OZVNSK,PROD_MAEZZF,40769.5000,3208,94,15676.9800,3.4700,CUST_04Y0BG,Premium,16,FLASH_LT6FCL,51,33,BNDL_CWSS7H,259.3100,4,Durable,Organic
CMP_5HMDPK,PROD_7P575K,26164.5000,2499,486,32900.0100,2.6700,CUST_RCX92R,Standard,35,FLASH_EPBQO3,20,44,BNDL_IPZAUZ,136.2200,4,Affordable,Organic
CMP_0Z71BX,PROD_10PITV,32047.3300,4487,836,46935.5800,1.0000,CUST_2UK7AN,Basic,8,FLASH_TFH13J,30,110,BNDL_6OHFCZ,58.9000,3,Stylish,Organic
CMP_AA5NF3,PROD_6O7L4C,6719.4900,3451,470,38328.8900,1.4900,CUST_UXMM1M,Basic,19,FLASH_8XJ0WF,49,180,BNDL_EVICD9,75.8800,3,Affordable,Social
CMP_HPIJHO,PROD_AVT678,17614.2800,4957,432,49821.8200,4.9300,CUST_L26A93,Premium,30,FLASH_QEM7D0,55,23,BNDL_7KGL76,497.3700,4,Durable,Direct
CMP_42D0N2,PROD_HH61VJ,39432.0600,2458,945,47136.1900,1.1600,CUST_QKKED8,Basic,14,FLASH_TAFVI2,24,49,BNDL_Y2CUK5,306.0600,1,Durable,Organic
CMP_TGN9DG,PROD_SX7PVY,47343.1500,3184,142,50547.7400,4.6400,CUST_ZMAGPQ,Basic,25,FLASH_0Y5SCD,45,79,BNDL_AVMDDZ,130.4000,4,Innovative,Referral
CMP_Q4DXO0,PROD_2F6AQ4,21915.7000,4764,688,9530.5200,4.4500,CUST_F91KAX,Premium,8,FLASH_SN5HQN,31,10,BNDL_19L5RK,190.8500,1,Durable,Direct
CMP_OFWRAB,PROD_3V01UJ,47534.7500,2352,218,96302.4500,4.5300,CUST_TDAHHG,Standard,4,FLASH_O9IHZX,15,163,BNDL_0W871K,89.7200,3,Durable,Referral
CMP_7RA5I5,PROD_NDB41U,48117.6700,557,836,89540.8900,3.1000,CUST_YYB8IH,Basic,3,FLASH_K1YA26,28,56,BNDL_9LGOAC,221.5200,4,Stylish,Referral
CMP_CN91DG,PROD_3VLKTT,44095.0800,860,342,99892.0200,2.2900,CUST_U1JPKZ,Standard,25,FLASH_RGV23O,66,81,BNDL_6VWFZ1,329.1300,3,Affordable,Organic
CMP_I3Z5I2,PROD_LEQTI7,29936.0300,312,528,25617.9400,4.2500,CUST_S4WFLY,Basic,30,FLASH_0R3ZN9,32,74,BNDL_QXNVKT,51.8100,2,Innovative,Organic
CMP_JEAZZ8,PROD_5ZYTF4,22412.7200,4745,693,94465.8500,1.8200,CUST_QGXC5C,Standard,30,FLASH_MNSQA9,60,169,BNDL_A16360,398.6000,4,Affordable,Social
CMP_780X9X,PROD_26XILQ,21215.4900,189,1,11631.0300,2.0600,CUST_T7FA48,Standard,20,FLASH_YHW7CX,21,55,BNDL_P93J0J,205.7900,2,Innovative,Social
CMP_BH9VU6,PROD_4CN2L5,33369.1000,4636,424,46578.9900,3.8300,CUST_36C69Y,Standard,24,FLASH_OWK21I,30,52,BNDL_CGF9WV,226.8400,4,Affordable,Referral
CMP_ZXB6NE,PROD_XEWUJ1,30232.5000,1807,809,10776.6300,1.8900,CUST_CJ05P6,Basic,12,FLASH_BLHNNN,24,130,BNDL_USYUCT,274.1000,3,Durable,Organic
CMP_7Y1XOW,PROD_XRV85E,46725.5900,2614,238,81204.0300,0.7600,CUST_PMFHUY,Premium,12,FLASH_G3K7ZX,16,135,BNDL_XGNBJ9,127.8900,2,Affordable,Organic
CMP_IZUEA1,PROD_T7D10G,7701.4100,4618,133,6543.7600,3.9900,CUST_GNGR4A,Standard,9,FLASH_KZZX1O,61,36,BNDL_9KUUA2,308.6700,4,Durable,Referral
CMP_EGRWI2,PROD_1VX32N,34956.6200,3522,850,88575.3100,4.4500,CUST_QVVQKX,Basic,14,FLASH_CFE6T0,34,20,BNDL_Z714GO,115.2500,3,Durable,Social
CMP_TEN78W,PROD_XPYAV7,30319.6300,1718,942,87003.6200,1.6800,CUST_3VNFIK,Premium,24,FLASH_GYBBAC,22,158,BNDL_I50LZQ,355.1500,1,Innovative,Social
CMP_DA0EQW,PROD_0T29VB,12713.4200,4691,98,96003.9900,2.2900,CUST_M3DUKD,Basic,5,FLASH_CQAFZJ,14,69,BNDL_K3M45L,95.3800,1,Innovative,Direct
CMP_NVU366,PROD_GRT4OW,26276.4500,3783,79,63570.5900,3.9400,CUST_0I6QBC,Basic,21,FLASH_TXYFU0,51,8,BNDL_ORMUB4,285.4500,1,Durable,Referral
CMP_7HHH02,PROD_FOHVLE,2473.2200,4579,566,15747.7800,1.6300,CUST_N3GEXA,Standard,25,FLASH_1ETHQS,12,104,BNDL_01I74N,179.4200,3,Durable,Organic
CMP_E5WV6G,PROD_53PKTD,15075.6800,2199,479,51709.2700,4.0700,CUST_YCFBNK,Basic,17,FLASH_XWNNP6,26,83,BNDL_33AMGX,441.2700,2,Durable,Organic
CMP_PIVWZF,PROD_0SJW99,40012.0500,1953,880,70509.5300,1.1500,CUST_RLW2QZ,Basic,16,FLASH_K5RQB3,61,144,BNDL_N9QVL5,131.7600,2,Stylish,Social
CMP_WNNR3O,PROD_Y72XJQ,36697.2600,4653,505,73888.8200,2.6400,CUST_K38OVY,Basic,28,FLASH_LA2OH7,58,175,BNDL_NRBKNO,475.6700,3,Durable,Referral
CMP_B6I0B3,PROD_KXV1OQ,36289.7900,3024,243,32035.1600,2.0900,CUST_MTA2MV,Basic,21,FLASH_OD22WZ,58,198,BNDL_ZSMHST,392.8300,3,Durable,Organic
CMP_YYNWJR,PROD_AWJGT3,12418.1800,4126,989,61199.3600,4.6500,CUST_LLVX1E,Standard,19,FLASH_7L2691,50,88,BNDL_5BSPB2,57.6100,3,Durable,Organic
CMP_W6SPDI,PROD_NQEN5N,37327.8300,3605,899,12690.2500,0.6500,CUST_L05E18,Standard,22,FLASH_RSTUNS,60,138,BNDL_91K5YP,101.5400,2,Stylish,Referral
CMP_2L6RCB,PROD_MJNKDV,35750.3700,1973,195,39390.1200,3.0900,CUST_98HTS8,Premium,22,FLASH_WMT3LA,43,14,BNDL_1P6C9K,264.3100,3,Stylish,Organic
CMP_VD445E,PROD_Z3VC5C,708.5000,1490,457,95524.7400,0.9500,CUST_BJERNI,Premium,17,FLASH_0KK100,50,76,BNDL_60MUBM,413.9600,1,Durable,Organic
CMP_2L1Q9N,PROD_R4PZ08,15182.5000,151,436,46094.9300,3.7600,CUST_X1PC4K,Standard,32,FLASH_A4AVNL,18,9,BNDL_16416V,164.6400,1,Durable,Referral
CMP_ZM09E3,PROD_DPA377,48195.7000,2535,383,66170.8100,2.4600,CUST_1341EG,Basic,5,FLASH_LCQU0D,46,67,BNDL_ZPWT28,476.2700,2,Innovative,Referral
CMP_TH5JIK,PROD_4Y0OEG,19323.1300,1808,636,19084.7600,0.8900,CUST_BHK420,Basic,31,FLASH_JMPPZA,38,14,BNDL_WDFKHB,432.6100,2,Affordable,Referral
CMP_QLOD4Z,PROD_SH5E65,32598.7000,3548,408,74590.6400,2.6700,CUST_X5EUY2,Premium,1,FLASH_OSNST0,66,4,BNDL_PRY1EN,291.9400,1,Innovative,Organic
CMP_451VKX,PROD_O1L519,14201.1400,2644,258,22344.0400,4.4400,CUST_E3Z63F,Standard,23,FLASH_SZ3ANN,20,192,BNDL_FZY2BS,353.6900,2,Stylish,Referral
CMP_1IZXVM,PROD_8S5CI1,10841.9700,4791,363,67235.5800,0.6200,CUST_43N68H,Premium,28,FLASH_GRE89Z,44,32,BNDL_1IUYOK,385.7900,1,Durable,Organic
CMP_PW76BX,PROD_98NI22,43175.2600,2507,126,88233.3900,1.0500,CUST_VXJM2S,Basic,18,FLASH_VGHPYR,28,132,BNDL_DEIJU4,177.6800,2,Durable,Organic
CMP_J4MYWT,PROD_YSCTTM,22198.6400,210,488,87645.3600,4.3800,CUST_SI19YT,Basic,14,FLASH_P3CSPA,63,48,BNDL_2AGGZP,147.8800,4,Innovative,Referral
CMP_D5V6JZ,PROD_N6442V,21361.3000,3254,595,31820.0500,4.4600,CUST_5GF1VD,Basic,19,FLASH_XCOJZY,37,93,BNDL_1DCYLL,233.1400,1,Durable,Referral
CMP_IM7LO4,PROD_1R46WF,48354.0900,4503,700,24854.6600,2.9500,CUST_Y7Q2A1,Standard,1,FLASH_4HEDKL,31,133,BNDL_NH8A0G,76.2600,2,Innovative,Direct
CMP_OGJ85Z,PROD_RO8JZL,32079.9000,148,444,31185.5800,3.8300,CUST_PWY3IB,Premium,27,FLASH_30CXN9,44,93,BNDL_NMNZGK,350.1900,4,Innovative,Referral
CMP_DRAY7X,PROD_5BMM2H,48303.2400,456,298,97847.9500,1.0400,CUST_RBSXF4,Basic,7,FLASH_SGX2S0,29,102,BNDL_FAIKLY,255.7100,4,Innovative,Referral
CMP_IZNO90,PROD_QCVFB7,17806.5700,3832,880,53577.0000,0.6700,CUST_MEPC6H,Premium,1,FLASH_AF1ZIF,34,160,BNDL_DBZ0ND,299.7800,1,Durable,Organic
CMP_L18HQH,PROD_387YIR,25948.4700,3312,19,41942.1000,1.0000,CUST_W0MPC0,Standard,13,FLASH_ITH2GO,45,176,BNDL_7HU61M,237.8600,3,Stylish,Organic
CMP_1F4AXX,PROD_JF5VD2,8399.2300,621,143,82540.3600,1.3400,CUST_3XJBF2,Premium,33,FLASH_YZMFVD,27,187,BNDL_8E69SA,222.3800,2,Durable,Organic
CMP_Q8MWWC,PROD_KJQYJ0,14962.9100,900,627,15186.4200,2.9800,CUST_T4O3E4,Basic,13,FLASH_NM93U6,17,123,BNDL_UIB8VA,273.5800,4,Durable,Organic
CMP_ZRZSQ2,PROD_NG9A44,10321.9000,4547,881,23384.8000,0.5300,CUST_5Z2VKW,Basic,6,FLASH_MYY4VI,46,132,BNDL_6YBP6S,465.0800,4,Durable,Social
CMP_VA6J84,PROD_K9B1A1,14892.2000,3249,770,95950.4600,4.3600,CUST_I8T3ZP,Basic,20,FLASH_PEZQG8,41,26,BNDL_6NVG79,102.6800,2,Stylish,Organic
CMP_TUP4OU,PROD_XBTGHQ,22144.1300,2488,613,40775.5700,2.1300,CUST_HTW8VB,Standard,25,FLASH_CU3Z8O,19,112,BNDL_6A5B70,228.1000,1,Affordable,Social
CMP_ALG343,PROD_82NPGM,800.5700,1019,635,31529.1100,1.3800,CUST_EYW9XU,Standard,34,FLASH_05FJI1,31,114,BNDL_J9ZY9S,325.1900,3,Stylish,Referral
CMP_JP01EJ,PROD_KIOIL2,46252.0200,392,305,1314.3400,3.4100,CUST_FGMGRF,Basic,12,FLASH_7JAHXF,51,13,BNDL_M9DZNY,248.5200,1,Innovative,Direct
CMP_QTQ41S,PROD_CUQ7RI,3846.5300,3686,804,40632.7000,2.6500,CUST_POEQRD,Premium,1,FLASH_650153,40,71,BNDL_B0P524,207.3200,3,Stylish,Referral
CMP_C5S0Y2,PROD_MNZWNS,6275.7000,3976,386,57426.9000,2.5900,CUST_G7O6VQ,Premium,12,FLASH_P9B5OZ,36,159,BNDL_INW2U3,492.6800,4,Innovative,Referral
CMP_S38IEH,PROD_GJKRPY,33689.0800,933,498,6155.1000,1.4800,CUST_2JIMC3,Premium,8,FLASH_PQW8ZK,63,150,BNDL_H8RANA,197.3700,2,Stylish,Referral
CMP_XX6NVN,PROD_QP9W7M,49392.4400,4301,579,61732.5300,2.4200,CUST_ITN8B6,Basic,16,FLASH_SBIH32,49,57,BNDL_9AH76F,297.7400,2,Innovative,Organic
CMP_J9XOUY,PROD_GPN8IY,32882.8000,23,338,34099.0400,0.5700,CUST_2OOS0E,Standard,33,FLASH_4GT6QD,35,123,BNDL_UX5WF6,369.6700,2,Affordable,Referral
CMP_Z2PN6B,PROD_463NWB,31213.6600,624,342,90041.2900,4.4800,CUST_41EJCY,Premium,30,FLASH_OHWF0C,48,114,BNDL_Q5PG3E,220.3000,2,Innovative,Organic
CMP_BE3HXP,PROD_9F06GK,10463.6400,303,324,96021.3000,4.6200,CUST_KQT51Z,Basic,31,FLASH_B611L7,43,61,BNDL_W432A8,210.8100,1,Innovative,Organic
CMP_Q9YLRN,PROD_WA3PGW,27580.2100,2491,443,8051.6000,2.1300,CUST_YK8QYA,Basic,16,FLASH_80SQ5T,34,55,BNDL_9FX4WP,196.9600,4,Innovative,Referral
CMP_YZ0199,PROD_W6QLL1,17621.0100,2614,41,66631.0500,3.3900,CUST_FLJD0R,Basic,25,FLASH_6MFAC2,52,162,BNDL_RQ9OM9,369.9800,1,Affordable,Organic
CMP_133FEG,PROD_2NU57F,1318.3400,3779,42,5966.5000,1.9700,CUST_GXGRCZ,Standard,10,FLASH_ZKJCW8,64,7,BNDL_ZEXM48,128.1400,3,Stylish,Social
CMP_I391L3,PROD_8075X9,37651.3900,3243,222,1340.3500,2.2800,CUST_U6JW0B,Basic,6,FLASH_70OQMV,40,118,BNDL_ZEVW3U,459.6500,1,Innovative,Social
CMP_N0MM7G,PROD_POUOY8,46256.6700,3851,62,89759.9300,1.1700,CUST_MP72LV,Basic,19,FLASH_N2MPW3,62,164,BNDL_Z7IVVU,293.9500,1,Durable,Social
CMP_EVMC22,PROD_9I11A8,13004.8000,2692,893,43917.7500,2.4900,CUST_URJNA1,Premium,1,FLASH_9G8BU9,13,94,BNDL_2LQHDF,356.2300,1,Stylish,Organic
CMP_6OGM34,PROD_Q45GQZ,5326.4200,642,691,29580.3100,1.3900,CUST_AGS5EF,Standard,5,FLASH_M2ZU5L,35,2,BNDL_EXZ3F2,294.9900,1,Innovative,Organic
CMP_LDZB4K,PROD_RWA7NX,17541.0200,40,154,29196.5600,4.3200,CUST_G8RMVG,Basic,17,FLASH_YHDKVK,35,120,BNDL_Y89MF1,213.3900,2,Durable,Social
CMP_DD12CZ,PROD_ZJUGYF,40389.2300,721,144,47341.1400,4.3200,CUST_Z7HKPR,Basic,35,FLASH_8HG2GV,43,17,BNDL_J5KDH8,263.1600,1,Stylish,Organic
CMP_STDCA2,PROD_7CEWJQ,13713.2400,844,681,3999.7200,0.6700,CUST_IHPCWN,Standard,13,FLASH_RLV1TB,24,46,BNDL_R9VMDK,387.6400,4,Affordable,Social
CMP_JIW3IB,PROD_NSKEJS,18805.6700,2005,567,76400.2700,3.8800,CUST_AQK6X8,Standard,11,FLASH_NEOB41,26,159,BNDL_RR0T5Z,137.8400,1,Affordable,Social
CMP_FS0TOQ,PROD_9K7U07,18062.4600,4033,53,28275.6900,1.0500,CUST_K34GJ3,Basic,11,FLASH_3Q6TF3,30,41,BNDL_12QD3E,443.4000,2,Innovative,Direct
CMP_9QJGC9,PROD_CS98DA,20108.0600,3058,144,66754.6600,3.8000,CUST_B2A6UL,Basic,15,FLASH_YF07LQ,28,14,BNDL_LBU5LA,236.5000,3,Innovative,Organic
CMP_T06UUR,PROD_0QR0DT,29847.4100,3193,519,41597.4200,4.3700,CUST_YUZZZ6,Premium,33,FLASH_S5NEO6,22,194,BNDL_CBLKVF,61.3000,3,Innovative,Organic
CMP_SDTK2K,PROD_BLPNN7,31208.2700,1947,62,94003.0500,3.5500,CUST_DG4FY0,Standard,19,FLASH_DFY9VU,30,107,BNDL_V2A86D,472.5400,4,Affordable,Direct
CMP_9BDDFK,PROD_IHMD1K,47695.6400,1232,390,1674.4200,3.1200,CUST_HSNM6D,Standard,7,FLASH_GJ03LE,16,62,BNDL_8NABNW,351.6300,3,Affordable,Organic
CMP_WFHGVH,PROD_TQZHIT,13658.7500,1883,742,29475.4700,2.6300,CUST_TTVXVS,Basic,17,FLASH_NQHKKQ,44,155,BNDL_GV77HU,189.4800,4,Innovative,Organic
CMP_RDNYT3,PROD_K79OB9,17965.3100,932,910,49699.0400,2.9100,CUST_R5X1MS,Standard,33,FLASH_1IZFHA,50,60,BNDL_947WZA,125.3700,2,Innovative,Referral
CMP_3NY46K,PROD_I36HAJ,36498.6200,3260,801,68057.3300,4.1900,CUST_H9AVJ4,Basic,15,FLASH_9GNYCT,36,72,BNDL_KTLIA0,129.7200,4,Innovative,Social
CMP_TJ1NS3,PROD_AQR3PD,35970.5100,3418,706,16629.7800,1.9600,CUST_ET7HR0,Basic,28,FLASH_YM0L74,66,68,BNDL_TBWZHE,53.7300,3,Affordable,Referral
CMP_9XKOEY,PROD_4GCY19,10543.7100,380,606,69424.5000,1.0500,CUST_CUJZVW,Basic,28,FLASH_MM8K1O,31,143,BNDL_3PENP1,478.2800,2,Stylish,Referral
CMP_5U5S8Z,PROD_K6TVUP,33740.8500,3740,286,8681.4900,4.6500,CUST_OLHIHQ,Premium,16,FLASH_CA1Z2Q,46,95,BNDL_AGSEDQ,306.2100,2,Affordable,Organic
CMP_7YXD4K,PROD_V03OCI,15219.3400,1264,74,72647.7200,3.2300,CUST_GGL7GQ,Premium,29,FLASH_YN9VIP,32,106,BNDL_8HMOQC,241.3800,1,Stylish,Referral
CMP_5SP0RN,PROD_EO9Q09,33833.1800,3357,999,49429.6600,3.7900,CUST_DWDB8Q,Standard,18,FLASH_0ON4UI,36,86,BNDL_HAOAXH,169.7700,1,Stylish,Social
CMP_AD1GR6,PROD_HICU32,46000.7300,2063,673,40609.6300,1.3000,CUST_THPMBK,Basic,26,FLASH_MLGVDV,38,129,BNDL_TEMA78,252.2600,1,Stylish,Organic
CMP_8SOZDP,PROD_OBAOEP,10246.4600,2305,554,56355.9100,1.7700,CUST_GW0PXY,Standard,22,FLASH_FQNSVG,17,138,BNDL_094C6M,161.4600,3,Affordable,Referral
CMP_Q520K0,PROD_F58AYW,34453.1200,4142,573,15872.9200,1.5600,CUST_ZDF0JK,Basic,35,FLASH_3CA04D,46,137,BNDL_9PZQWP,420.9600,4,Innovative,Direct
CMP_GNK4UE,PROD_8QT7WV,19626.1200,2528,975,98922.6700,3.2500,CUST_ILCQNG,Standard,8,FLASH_6S1BG9,66,141,BNDL_L31Q3Z,445.3500,3,Durable,Referral
CMP_26QZVT,PROD_P0NN0G,2549.2900,4785,106,16362.0000,1.6700,CUST_D974D0,Standard,3,FLASH_J9EAC3,51,142,BNDL_1P02KE,175.2300,4,Durable,Referral
