date,source,medium,campaign,device_category,sessions,page_views,conversions,revenue,session_duration,new_users,cvr_per_session,cvr_per_pageview,arpu,avg_session_duration,avg_pages_per_session,new_user_rate
2023-06-02,Organic,Direct,Winter Campaign,Tablet,2,6,2,203,494,1,1.0000,0.3333,101.5000,247.0000,3.0000,0.5000
2023-06-02,Organic,Direct,,Desktop,1,4,2,168,498,0,2.0000,0.5000,168.0000,498.0000,4.0000,0.0000
2023-06-02,Organic,Direct,,Tablet,1,4,0,0,586,1,0.0000,0.0000,0.0000,586.0000,4.0000,1.0000
2023-06-02,Organic,Organic Search,Spring Promo,Desktop,1,3,3,285,181,0,3.0000,1.0000,285.0000,181.0000,3.0000,0.0000
2023-06-02,Organic,Organic Search,Spring Promo,Mobile,4,15,6,708,1015,2,1.5000,0.4000,177.0000,253.7500,3.7500,0.5000
2023-06-02,Organic,Organic Search,Spring Promo,Tablet,3,14,6,603,702,2,2.0000,0.4286,201.0000,234.0000,4.6667,0.6667
2023-06-02,Organic,Organic Search,Summer Sale,Mobile,1,4,1,68,151,0,1.0000,0.2500,68.0000,151.0000,4.0000,0.0000
2023-06-02,Organic,Organic Search,Winter Campaign,Mobile,1,2,2,270,432,0,2.0000,1.0000,270.0000,432.0000,2.0000,0.0000
2023-06-02,Organic,Organic Search,Winter Campaign,Tablet,2,9,4,461,552,1,2.0000,0.4444,230.5000,276.0000,4.5000,0.5000
2023-06-02,Organic,Organic Search,,Tablet,1,1,2,160,394,1,2.0000,2.0000,160.0000,394.0000,1.0000,1.0000
2023-06-02,Organic,Referral,Spring Promo,Desktop,2,13,3,336,314,1,1.5000,0.2308,168.0000,157.0000,6.5000,0.5000
2023-06-02,Organic,Referral,Spring Promo,Mobile,4,21,10,949,1299,0,2.5000,0.4762,237.2500,324.7500,5.2500,0.0000
2023-06-02,Organic,Referral,Spring Promo,Tablet,3,18,7,643,1290,2,2.3333,0.3889,214.3333,430.0000,6.0000,0.6667
2023-06-02,Organic,Referral,Summer Sale,Desktop,2,9,3,153,1155,0,1.5000,0.3333,76.5000,577.5000,4.5000,0.0000
2023-06-02,Organic,Referral,Summer Sale,Mobile,2,7,6,699,949,1,3.0000,0.8571,349.5000,474.5000,3.5000,0.5000
2023-06-02,Organic,Referral,Summer Sale,Tablet,2,12,4,322,637,1,2.0000,0.3333,161.0000,318.5000,6.0000,0.5000
2023-06-02,Organic,Referral,Winter Campaign,Mobile,2,12,3,381,612,1,1.5000,0.2500,190.5000,306.0000,6.0000,0.5000
2023-06-02,Organic,Referral,,Desktop,2,8,1,60,292,0,0.5000,0.1250,30.0000,146.0000,4.0000,0.0000
2023-06-02,Organic,Referral,,Mobile,2,10,1,118,345,0,0.5000,0.1000,59.0000,172.5000,5.0000,0.0000
2023-06-02,Organic,Referral,,Tablet,4,28,6,820,1133,1,1.5000,0.2143,205.0000,283.2500,7.0000,0.2500
2023-06-02,Organic,Social Media,Spring Promo,Desktop,1,6,3,240,569,1,3.0000,0.5000,240.0000,569.0000,6.0000,1.0000
2023-06-02,Organic,Social Media,Spring Promo,Mobile,3,19,4,342,1037,1,1.3333,0.2105,114.0000,345.6667,6.3333,0.3333
2023-06-02,Organic,Social Media,Spring Promo,Tablet,3,30,4,314,809,2,1.3333,0.1333,104.6667,269.6667,10.0000,0.6667
2023-06-02,Organic,Social Media,Summer Sale,Desktop,1,6,0,0,386,0,0.0000,0.0000,0.0000,386.0000,6.0000,0.0000
2023-06-02,Organic,Social Media,Summer Sale,Mobile,3,18,5,478,1178,0,1.6667,0.2778,159.3333,392.6667,6.0000,0.0000
2023-06-02,Organic,Social Media,Summer Sale,Tablet,2,8,6,660,932,1,3.0000,0.7500,330.0000,466.0000,4.0000,0.5000
2023-06-02,Organic,Social Media,Winter Campaign,Desktop,1,9,2,168,531,0,2.0000,0.2222,168.0000,531.0000,9.0000,0.0000
2023-06-02,Organic,Social Media,Winter Campaign,Mobile,2,17,1,140,768,0,0.5000,0.0588,70.0000,384.0000,8.5000,0.0000
2023-06-02,Organic,Social Media,Winter Campaign,Tablet,1,2,1,107,452,0,1.0000,0.5000,107.0000,452.0000,2.0000,0.0000
2023-06-02,Organic,Social Media,,Desktop,2,10,2,104,468,1,1.0000,0.2000,52.0000,234.0000,5.0000,0.5000
2023-06-02,Organic,Social Media,,Mobile,2,13,2,148,565,0,1.0000,0.1538,74.0000,282.5000,6.5000,0.0000
2023-06-02,Referral,Direct,Spring Promo,Desktop,2,12,2,259,175,1,1.0000,0.1667,129.5000,87.5000,6.0000,0.5000
2023-06-02,Referral,Direct,Spring Promo,Mobile,2,14,4,464,504,2,2.0000,0.2857,232.0000,252.0000,7.0000,1.0000
2023-06-02,Referral,Direct,Spring Promo,Tablet,3,18,3,228,1104,0,1.0000,0.1667,76.0000,368.0000,6.0000,0.0000
2023-06-02,Referral,Direct,Summer Sale,Desktop,1,8,0,0,299,0,0.0000,0.0000,0.0000,299.0000,8.0000,0.0000
2023-06-02,Referral,Direct,Summer Sale,Mobile,3,13,6,756,537,0,2.0000,0.4615,252.0000,179.0000,4.3333,0.0000
2023-06-02,Referral,Direct,Summer Sale,Tablet,2,14,2,117,735,1,1.0000,0.1429,58.5000,367.5000,7.0000,0.5000
2023-06-02,Referral,Direct,Winter Campaign,Desktop,2,12,4,358,358,1,2.0000,0.3333,179.0000,179.0000,6.0000,0.5000
2023-06-02,Referral,Direct,Winter Campaign,Mobile,1,2,0,0,373,1,0.0000,0.0000,0.0000,373.0000,2.0000,1.0000
2023-06-02,Referral,Direct,Winter Campaign,Tablet,2,17,1,115,661,1,0.5000,0.0588,57.5000,330.5000,8.5000,0.5000
2023-06-02,Referral,Direct,,Desktop,1,10,2,134,67,0,2.0000,0.2000,134.0000,67.0000,10.0000,0.0000
2023-06-02,Referral,Direct,,Mobile,4,20,8,817,1555,2,2.0000,0.4000,204.2500,388.7500,5.0000,0.5000
2023-06-02,Referral,Direct,,Tablet,2,2,5,547,764,0,2.5000,2.5000,273.5000,382.0000,1.0000,0.0000
2023-06-02,Referral,Organic Search,Spring Promo,Desktop,6,40,13,1239,2077,2,2.1667,0.3250,206.5000,346.1667,6.6667,0.3333
2023-06-02,Referral,Organic Search,Spring Promo,Mobile,3,14,3,195,898,1,1.0000,0.2143,65.0000,299.3333,4.6667,0.3333
2023-06-02,Referral,Organic Search,Spring Promo,Tablet,1,7,3,171,185,0,3.0000,0.4286,171.0000,185.0000,7.0000,0.0000
2023-06-02,Referral,Organic Search,Summer Sale,Desktop,3,18,5,618,762,2,1.6667,0.2778,206.0000,254.0000,6.0000,0.6667
2023-06-02,Referral,Organic Search,Summer Sale,Mobile,1,7,0,0,453,1,0.0000,0.0000,0.0000,453.0000,7.0000,1.0000
2023-06-02,Referral,Organic Search,Winter Campaign,Desktop,2,6,0,0,438,1,0.0000,0.0000,0.0000,219.0000,3.0000,0.5000
2023-06-02,Referral,Organic Search,Winter Campaign,Tablet,2,16,3,336,773,2,1.5000,0.1875,168.0000,386.5000,8.0000,1.0000
2023-06-02,Referral,Organic Search,,Desktop,1,9,3,168,477,0,3.0000,0.3333,168.0000,477.0000,9.0000,0.0000
2023-06-02,Referral,Organic Search,,Mobile,2,2,3,213,256,1,1.5000,1.5000,106.5000,128.0000,1.0000,0.5000
2023-06-02,Referral,Organic Search,,Tablet,2,6,2,276,557,2,1.0000,0.3333,138.0000,278.5000,3.0000,1.0000
2023-06-02,Referral,Referral,Spring Promo,Desktop,2,5,0,0,974,2,0.0000,0.0000,0.0000,487.0000,2.5000,1.0000
2023-06-02,Referral,Referral,Spring Promo,Mobile,2,12,5,361,997,2,2.5000,0.4167,180.5000,498.5000,6.0000,1.0000
2023-06-02,Referral,Referral,Summer Sale,Desktop,2,11,3,337,998,2,1.5000,0.2727,168.5000,499.0000,5.5000,1.0000
2023-06-02,Referral,Referral,Summer Sale,Mobile,1,9,1,70,564,0,1.0000,0.1111,70.0000,564.0000,9.0000,0.0000
2023-06-02,Referral,Referral,Summer Sale,Tablet,1,8,3,408,60,1,3.0000,0.3750,408.0000,60.0000,8.0000,1.0000
2023-06-02,Referral,Referral,Winter Campaign,Desktop,2,11,1,93,717,1,0.5000,0.0909,46.5000,358.5000,5.5000,0.5000
2023-06-02,Referral,Referral,Winter Campaign,Mobile,1,4,0,0,125,0,0.0000,0.0000,0.0000,125.0000,4.0000,0.0000
2023-06-02,Referral,Referral,Winter Campaign,Tablet,1,2,2,112,578,0,2.0000,1.0000,112.0000,578.0000,2.0000,0.0000
2023-06-02,Referral,Referral,,Desktop,2,17,4,456,519,1,2.0000,0.2353,228.0000,259.5000,8.5000,0.5000
2023-06-02,Referral,Referral,,Tablet,1,6,3,357,284,1,3.0000,0.5000,357.0000,284.0000,6.0000,1.0000
2023-06-02,Referral,Social Media,Spring Promo,Desktop,2,11,4,384,972,2,2.0000,0.3636,192.0000,486.0000,5.5000,1.0000
2023-06-02,Referral,Social Media,Spring Promo,Mobile,4,19,11,1384,1258,1,2.7500,0.5789,346.0000,314.5000,4.7500,0.2500
2023-06-02,Referral,Social Media,Spring Promo,Tablet,1,3,1,60,214,1,1.0000,0.3333,60.0000,214.0000,3.0000,1.0000
2023-06-02,Referral,Social Media,Summer Sale,Desktop,2,7,3,234,639,2,1.5000,0.4286,117.0000,319.5000,3.5000,1.0000
2023-06-02,Referral,Social Media,Summer Sale,Mobile,1,5,2,192,588,0,2.0000,0.4000,192.0000,588.0000,5.0000,0.0000
2023-06-02,Referral,Social Media,Summer Sale,Tablet,2,11,4,566,668,0,2.0000,0.3636,283.0000,334.0000,5.5000,0.0000
2023-06-02,Referral,Social Media,Winter Campaign,Desktop,1,3,3,393,93,1,3.0000,1.0000,393.0000,93.0000,3.0000,1.0000
2023-06-02,Referral,Social Media,Winter Campaign,Mobile,2,5,2,164,745,0,1.0000,0.4000,82.0000,372.5000,2.5000,0.0000
2023-06-02,Referral,Social Media,Winter Campaign,Tablet,2,14,1,80,556,2,0.5000,0.0714,40.0000,278.0000,7.0000,1.0000
2023-06-02,Referral,Social Media,,Desktop,3,23,6,822,1231,1,2.0000,0.2609,274.0000,410.3333,7.6667,0.3333
2023-06-02,Referral,Social Media,,Mobile,2,8,1,79,896,2,0.5000,0.1250,39.5000,448.0000,4.0000,1.0000
2023-06-02,Referral,Social Media,,Tablet,2,9,1,145,601,1,0.5000,0.1111,72.5000,300.5000,4.5000,0.5000
2023-06-02,Social,Direct,Spring Promo,Desktop,5,25,7,729,2276,1,1.4000,0.2800,145.8000,455.2000,5.0000,0.2000
2023-06-02,Social,Direct,Spring Promo,Mobile,1,6,1,70,128,1,1.0000,0.1667,70.0000,128.0000,6.0000,1.0000
2023-06-02,Social,Direct,Summer Sale,Desktop,2,4,3,230,608,0,1.5000,0.7500,115.0000,304.0000,2.0000,0.0000
2023-06-02,Social,Direct,Summer Sale,Mobile,4,26,7,669,1328,2,1.7500,0.2692,167.2500,332.0000,6.5000,0.5000
2023-06-02,Social,Direct,Summer Sale,Tablet,1,2,1,127,212,1,1.0000,0.5000,127.0000,212.0000,2.0000,1.0000
2023-06-02,Social,Direct,Winter Campaign,Desktop,2,4,0,0,861,1,0.0000,0.0000,0.0000,430.5000,2.0000,0.5000
2023-06-02,Social,Direct,Winter Campaign,Mobile,1,1,0,0,493,1,0.0000,0.0000,0.0000,493.0000,1.0000,1.0000
2023-06-02,Social,Direct,Winter Campaign,Tablet,1,8,2,154,346,0,2.0000,0.2500,154.0000,346.0000,8.0000,0.0000
2023-06-02,Social,Direct,,Mobile,2,12,4,406,683,1,2.0000,0.3333,203.0000,341.5000,6.0000,0.5000
2023-06-02,Social,Organic Search,Spring Promo,Desktop,1,2,2,264,526,1,2.0000,1.0000,264.0000,526.0000,2.0000,1.0000
2023-06-02,Social,Organic Search,Spring Promo,Mobile,5,33,2,210,1598,2,0.4000,0.0606,42.0000,319.6000,6.6000,0.4000
2023-06-02,Social,Organic Search,Spring Promo,Tablet,2,7,2,152,542,1,1.0000,0.2857,76.0000,271.0000,3.5000,0.5000
2023-06-02,Social,Organic Search,Summer Sale,Desktop,1,7,1,137,249,0,1.0000,0.1429,137.0000,249.0000,7.0000,0.0000
2023-06-02,Social,Organic Search,Summer Sale,Mobile,3,20,4,319,887,2,1.3333,0.2000,106.3333,295.6667,6.6667,0.6667
2023-06-02,Social,Organic Search,Summer Sale,Tablet,2,6,3,352,819,1,1.5000,0.5000,176.0000,409.5000,3.0000,0.5000
2023-06-02,Social,Organic Search,Winter Campaign,Tablet,1,6,2,266,202,0,2.0000,0.3333,266.0000,202.0000,6.0000,0.0000
2023-06-02,Social,Organic Search,,Desktop,2,7,3,159,871,1,1.5000,0.4286,79.5000,435.5000,3.5000,0.5000
2023-06-02,Social,Organic Search,,Mobile,3,16,7,754,1097,1,2.3333,0.4375,251.3333,365.6667,5.3333,0.3333
2023-06-02,Social,Organic Search,,Tablet,2,10,2,109,453,2,1.0000,0.2000,54.5000,226.5000,5.0000,1.0000
2023-06-02,Social,Referral,Spring Promo,Desktop,2,18,5,548,863,0,2.5000,0.2778,274.0000,431.5000,9.0000,0.0000
2023-06-02,Social,Referral,Spring Promo,Mobile,2,11,1,83,1080,2,0.5000,0.0909,41.5000,540.0000,5.5000,1.0000
2023-06-02,Social,Referral,Spring Promo,Tablet,1,9,1,113,148,0,1.0000,0.1111,113.0000,148.0000,9.0000,0.0000
2023-06-02,Social,Referral,Summer Sale,Desktop,2,7,1,114,297,2,0.5000,0.1429,57.0000,148.5000,3.5000,1.0000
2023-06-02,Social,Referral,Summer Sale,Mobile,3,8,5,540,648,1,1.6667,0.6250,180.0000,216.0000,2.6667,0.3333
2023-06-02,Social,Referral,Summer Sale,Tablet,4,23,6,712,1326,1,1.5000,0.2609,178.0000,331.5000,5.7500,0.2500
2023-06-02,Social,Referral,Winter Campaign,Mobile,3,20,2,228,1145,1,0.6667,0.1000,76.0000,381.6667,6.6667,0.3333
2023-06-02,Social,Referral,Winter Campaign,Tablet,1,10,2,180,487,0,2.0000,0.2000,180.0000,487.0000,10.0000,0.0000
2023-06-02,Social,Referral,,Desktop,1,4,3,153,559,0,3.0000,0.7500,153.0000,559.0000,4.0000,0.0000
2023-06-02,Social,Referral,,Tablet,2,15,3,207,636,1,1.5000,0.2000,103.5000,318.0000,7.5000,0.5000
2023-06-02,Social,Social Media,Spring Promo,Desktop,4,22,2,160,1810,0,0.5000,0.0909,40.0000,452.5000,5.5000,0.0000
2023-06-02,Social,Social Media,Spring Promo,Mobile,1,3,1,131,493,0,1.0000,0.3333,131.0000,493.0000,3.0000,0.0000
2023-06-02,Social,Social Media,Spring Promo,Tablet,1,3,2,150,335,0,2.0000,0.6667,150.0000,335.0000,3.0000,0.0000
2023-06-02,Social,Social Media,Summer Sale,Mobile,3,23,7,796,1081,0,2.3333,0.3043,265.3333,360.3333,7.6667,0.0000
2023-06-02,Social,Social Media,Summer Sale,Tablet,1,8,2,238,514,0,2.0000,0.2500,238.0000,514.0000,8.0000,0.0000
2023-06-02,Social,Social Media,Winter Campaign,Desktop,1,1,2,112,164,1,2.0000,2.0000,112.0000,164.0000,1.0000,1.0000
2023-06-02,Social,Social Media,Winter Campaign,Mobile,2,14,5,385,1041,1,2.5000,0.3571,192.5000,520.5000,7.0000,0.5000
2023-06-02,Social,Social Media,Winter Campaign,Tablet,2,14,0,0,348,1,0.0000,0.0000,0.0000,174.0000,7.0000,0.5000
2023-06-02,Social,Social Media,,Mobile,2,14,0,0,539,1,0.0000,0.0000,0.0000,269.5000,7.0000,0.5000
2023-06-03,Direct,Direct,Spring Promo,Desktop,1,5,3,177,412,1,3.0000,0.6000,177.0000,412.0000,5.0000,1.0000
2023-06-03,Direct,Direct,Spring Promo,Mobile,1,9,0,0,401,1,0.0000,0.0000,0.0000,401.0000,9.0000,1.0000
2023-06-03,Direct,Direct,Spring Promo,Tablet,1,10,1,119,447,1,1.0000,0.1000,119.0000,447.0000,10.0000,1.0000
2023-06-03,Direct,Direct,Summer Sale,Desktop,1,1,3,339,257,0,3.0000,3.0000,339.0000,257.0000,1.0000,0.0000
2023-06-03,Direct,Direct,Summer Sale,Mobile,3,16,3,397,1209,2,1.0000,0.1875,132.3333,403.0000,5.3333,0.6667
2023-06-03,Direct,Direct,Summer Sale,Tablet,2,17,3,296,906,2,1.5000,0.1765,148.0000,453.0000,8.5000,1.0000
2023-06-03,Direct,Direct,Winter Campaign,Desktop,2,10,1,133,625,0,0.5000,0.1000,66.5000,312.5000,5.0000,0.0000
2023-06-03,Direct,Direct,Winter Campaign,Mobile,1,8,1,53,251,0,1.0000,0.1250,53.0000,251.0000,8.0000,0.0000
2023-06-03,Direct,Direct,Winter Campaign,Tablet,1,2,1,141,539,1,1.0000,0.5000,141.0000,539.0000,2.0000,1.0000
2023-06-03,Direct,Direct,,Desktop,2,13,5,352,625,2,2.5000,0.3846,176.0000,312.5000,6.5000,1.0000
2023-06-03,Direct,Direct,,Mobile,1,1,0,0,229,0,0.0000,0.0000,0.0000,229.0000,1.0000,0.0000
2023-06-03,Direct,Direct,,Tablet,3,9,4,452,1019,2,1.3333,0.4444,150.6667,339.6667,3.0000,0.6667
2023-06-03,Direct,Organic Search,Spring Promo,Mobile,2,2,4,274,748,0,2.0000,2.0000,137.0000,374.0000,1.0000,0.0000
2023-06-03,Direct,Organic Search,Summer Sale,Desktop,3,6,2,114,1195,1,0.6667,0.3333,38.0000,398.3333,2.0000,0.3333
2023-06-03,Direct,Organic Search,Summer Sale,Mobile,1,8,0,0,490,1,0.0000,0.0000,0.0000,490.0000,8.0000,1.0000
2023-06-03,Direct,Organic Search,Summer Sale,Tablet,3,16,7,539,1065,1,2.3333,0.4375,179.6667,355.0000,5.3333,0.3333
2023-06-03,Direct,Organic Search,Winter Campaign,Desktop,3,21,5,424,924,1,1.6667,0.2381,141.3333,308.0000,7.0000,0.3333
2023-06-03,Direct,Organic Search,Winter Campaign,Mobile,1,4,2,186,434,0,2.0000,0.5000,186.0000,434.0000,4.0000,0.0000
2023-06-03,Direct,Organic Search,Winter Campaign,Tablet,2,12,5,534,658,2,2.5000,0.4167,267.0000,329.0000,6.0000,1.0000
2023-06-03,Direct,Organic Search,,Mobile,3,12,6,550,732,2,2.0000,0.5000,183.3333,244.0000,4.0000,0.6667
2023-06-03,Direct,Referral,Spring Promo,Mobile,2,16,0,0,837,2,0.0000,0.0000,0.0000,418.5000,8.0000,1.0000
2023-06-03,Direct,Referral,Summer Sale,Desktop,1,6,2,144,300,1,2.0000,0.3333,144.0000,300.0000,6.0000,1.0000
2023-06-03,Direct,Referral,Summer Sale,Mobile,3,18,4,473,961,2,1.3333,0.2222,157.6667,320.3333,6.0000,0.6667
2023-06-03,Direct,Referral,Summer Sale,Tablet,1,5,3,279,295,0,3.0000,0.6000,279.0000,295.0000,5.0000,0.0000
2023-06-03,Direct,Referral,Winter Campaign,Desktop,2,9,4,414,656,2,2.0000,0.4444,207.0000,328.0000,4.5000,1.0000
2023-06-03,Direct,Referral,Winter Campaign,Mobile,2,7,4,453,894,1,2.0000,0.5714,226.5000,447.0000,3.5000,0.5000
2023-06-03,Direct,Referral,Winter Campaign,Tablet,2,13,3,242,750,0,1.5000,0.2308,121.0000,375.0000,6.5000,0.0000
2023-06-03,Direct,Referral,,Desktop,1,4,2,204,521,0,2.0000,0.5000,204.0000,521.0000,4.0000,0.0000
2023-06-03,Direct,Referral,,Mobile,3,17,7,838,1069,3,2.3333,0.4118,279.3333,356.3333,5.6667,1.0000
2023-06-03,Direct,Referral,,Tablet,1,2,0,0,553,0,0.0000,0.0000,0.0000,553.0000,2.0000,0.0000
2023-06-03,Direct,Social Media,Spring Promo,Desktop,1,8,1,93,446,1,1.0000,0.1250,93.0000,446.0000,8.0000,1.0000
2023-06-03,Direct,Social Media,Spring Promo,Mobile,1,4,2,148,66,0,2.0000,0.5000,148.0000,66.0000,4.0000,0.0000
2023-06-03,Direct,Social Media,Spring Promo,Tablet,1,2,0,0,409,1,0.0000,0.0000,0.0000,409.0000,2.0000,1.0000
2023-06-03,Direct,Social Media,Summer Sale,Desktop,1,3,1,61,585,1,1.0000,0.3333,61.0000,585.0000,3.0000,1.0000
2023-06-03,Direct,Social Media,Winter Campaign,Desktop,1,6,0,0,125,1,0.0000,0.0000,0.0000,125.0000,6.0000,1.0000
2023-06-03,Direct,Social Media,Winter Campaign,Mobile,4,22,3,361,1435,1,0.7500,0.1364,90.2500,358.7500,5.5000,0.2500
2023-06-03,Direct,Social Media,Winter Campaign,Tablet,2,18,3,341,572,1,1.5000,0.1667,170.5000,286.0000,9.0000,0.5000
2023-06-03,Direct,Social Media,,Mobile,1,3,3,150,193,0,3.0000,1.0000,150.0000,193.0000,3.0000,0.0000
2023-06-03,Direct,Social Media,,Tablet,1,10,0,0,194,0,0.0000,0.0000,0.0000,194.0000,10.0000,0.0000
2023-06-03,Organic,Direct,Spring Promo,Desktop,1,3,1,140,209,0,1.0000,0.3333,140.0000,209.0000,3.0000,0.0000
2023-06-03,Organic,Direct,Spring Promo,Mobile,3,20,9,978,824,2,3.0000,0.4500,326.0000,274.6667,6.6667,0.6667
2023-06-03,Organic,Direct,Spring Promo,Tablet,4,28,0,0,1309,1,0.0000,0.0000,0.0000,327.2500,7.0000,0.2500
2023-06-03,Organic,Direct,Summer Sale,Desktop,3,12,5,642,1196,3,1.6667,0.4167,214.0000,398.6667,4.0000,1.0000
2023-06-03,Organic,Direct,Summer Sale,Mobile,2,9,4,516,538,1,2.0000,0.4444,258.0000,269.0000,4.5000,0.5000
2023-06-03,Organic,Direct,Summer Sale,Tablet,2,7,1,86,718,1,0.5000,0.1429,43.0000,359.0000,3.5000,0.5000
2023-06-03,Organic,Direct,Winter Campaign,Desktop,2,18,2,159,562,1,1.0000,0.1111,79.5000,281.0000,9.0000,0.5000
2023-06-03,Organic,Direct,Winter Campaign,Tablet,4,24,5,621,1841,2,1.2500,0.2083,155.2500,460.2500,6.0000,0.5000
2023-06-03,Organic,Direct,,Desktop,1,10,1,100,523,0,1.0000,0.1000,100.0000,523.0000,10.0000,0.0000
2023-06-03,Organic,Direct,,Mobile,4,21,4,397,1340,3,1.0000,0.1905,99.2500,335.0000,5.2500,0.7500
2023-06-03,Organic,Direct,,Tablet,4,33,8,567,1413,2,2.0000,0.2424,141.7500,353.2500,8.2500,0.5000
2023-06-03,Organic,Organic Search,Spring Promo,Mobile,2,10,4,488,516,2,2.0000,0.4000,244.0000,258.0000,5.0000,1.0000
2023-06-03,Organic,Organic Search,Spring Promo,Tablet,3,15,5,378,801,1,1.6667,0.3333,126.0000,267.0000,5.0000,0.3333
2023-06-03,Organic,Organic Search,Summer Sale,Desktop,2,13,4,346,634,1,2.0000,0.3077,173.0000,317.0000,6.5000,0.5000
2023-06-03,Organic,Organic Search,Winter Campaign,Mobile,1,9,0,0,577,1,0.0000,0.0000,0.0000,577.0000,9.0000,1.0000
2023-06-03,Organic,Organic Search,Winter Campaign,Tablet,1,6,0,0,476,0,0.0000,0.0000,0.0000,476.0000,6.0000,0.0000
2023-06-03,Organic,Organic Search,,Mobile,3,18,3,187,1294,1,1.0000,0.1667,62.3333,431.3333,6.0000,0.3333
2023-06-03,Organic,Organic Search,,Tablet,2,5,1,106,446,2,0.5000,0.2000,53.0000,223.0000,2.5000,1.0000
2023-06-03,Organic,Referral,Spring Promo,Mobile,3,17,6,801,1457,0,2.0000,0.3529,267.0000,485.6667,5.6667,0.0000
2023-06-03,Organic,Referral,Spring Promo,Tablet,2,12,5,561,475,2,2.5000,0.4167,280.5000,237.5000,6.0000,1.0000
2023-06-03,Organic,Referral,Summer Sale,Mobile,1,5,3,429,219,1,3.0000,0.6000,429.0000,219.0000,5.0000,1.0000
2023-06-03,Organic,Referral,Summer Sale,Tablet,2,7,2,283,574,1,1.0000,0.2857,141.5000,287.0000,3.5000,0.5000
2023-06-03,Organic,Referral,Winter Campaign,Mobile,1,7,2,194,577,1,2.0000,0.2857,194.0000,577.0000,7.0000,1.0000
2023-06-03,Organic,Referral,Winter Campaign,Tablet,4,30,4,375,1168,3,1.0000,0.1333,93.7500,292.0000,7.5000,0.7500
2023-06-03,Organic,Referral,,Desktop,1,3,1,97,450,1,1.0000,0.3333,97.0000,450.0000,3.0000,1.0000
2023-06-03,Organic,Referral,,Mobile,2,13,3,225,532,1,1.5000,0.2308,112.5000,266.0000,6.5000,0.5000
2023-06-03,Organic,Social Media,Spring Promo,Desktop,2,15,3,252,541,1,1.5000,0.2000,126.0000,270.5000,7.5000,0.5000
2023-06-03,Organic,Social Media,Spring Promo,Mobile,3,17,4,352,567,2,1.3333,0.2353,117.3333,189.0000,5.6667,0.6667
2023-06-03,Organic,Social Media,Spring Promo,Tablet,1,7,0,0,447,0,0.0000,0.0000,0.0000,447.0000,7.0000,0.0000
2023-06-03,Organic,Social Media,Summer Sale,Mobile,2,6,4,270,1029,2,2.0000,0.6667,135.0000,514.5000,3.0000,1.0000
2023-06-03,Organic,Social Media,Summer Sale,Tablet,1,6,1,124,101,0,1.0000,0.1667,124.0000,101.0000,6.0000,0.0000
2023-06-03,Organic,Social Media,Winter Campaign,Desktop,2,10,0,0,1120,1,0.0000,0.0000,0.0000,560.0000,5.0000,0.5000
2023-06-03,Organic,Social Media,Winter Campaign,Mobile,2,13,2,276,639,1,1.0000,0.1538,138.0000,319.5000,6.5000,0.5000
2023-06-03,Organic,Social Media,,Desktop,1,9,3,381,69,1,3.0000,0.3333,381.0000,69.0000,9.0000,1.0000
2023-06-03,Organic,Social Media,,Mobile,2,12,5,475,888,0,2.5000,0.4167,237.5000,444.0000,6.0000,0.0000
2023-06-03,Organic,Social Media,,Tablet,2,13,3,411,581,1,1.5000,0.2308,205.5000,290.5000,6.5000,0.5000
2023-06-03,Referral,Direct,Spring Promo,Mobile,1,2,0,0,110,1,0.0000,0.0000,0.0000,110.0000,2.0000,1.0000
2023-06-03,Referral,Direct,Spring Promo,Tablet,2,8,3,380,1168,1,1.5000,0.3750,190.0000,584.0000,4.0000,0.5000
2023-06-03,Referral,Direct,Summer Sale,Desktop,4,16,5,393,1295,0,1.2500,0.3125,98.2500,323.7500,4.0000,0.0000
2023-06-03,Referral,Direct,Summer Sale,Mobile,3,16,2,198,1043,1,0.6667,0.1250,66.0000,347.6667,5.3333,0.3333
2023-06-03,Referral,Direct,Summer Sale,Tablet,2,15,1,110,635,1,0.5000,0.0667,55.0000,317.5000,7.5000,0.5000
2023-06-03,Referral,Direct,Winter Campaign,Desktop,1,3,1,99,465,0,1.0000,0.3333,99.0000,465.0000,3.0000,0.0000
2023-06-03,Referral,Direct,Winter Campaign,Mobile,3,23,5,476,794,1,1.6667,0.2174,158.6667,264.6667,7.6667,0.3333
2023-06-03,Referral,Direct,,Desktop,3,27,5,528,904,2,1.6667,0.1852,176.0000,301.3333,9.0000,0.6667
2023-06-03,Referral,Direct,,Mobile,1,3,0,0,558,0,0.0000,0.0000,0.0000,558.0000,3.0000,0.0000
2023-06-03,Referral,Direct,,Tablet,2,7,5,651,642,0,2.5000,0.7143,325.5000,321.0000,3.5000,0.0000
2023-06-03,Referral,Organic Search,Spring Promo,Desktop,3,19,6,561,872,2,2.0000,0.3158,187.0000,290.6667,6.3333,0.6667
2023-06-03,Referral,Organic Search,Spring Promo,Mobile,3,17,5,591,925,1,1.6667,0.2941,197.0000,308.3333,5.6667,0.3333
2023-06-03,Referral,Organic Search,Spring Promo,Tablet,1,5,3,291,124,1,3.0000,0.6000,291.0000,124.0000,5.0000,1.0000
2023-06-03,Referral,Organic Search,Summer Sale,Desktop,1,7,2,112,249,0,2.0000,0.2857,112.0000,249.0000,7.0000,0.0000
