date,user_id,session_duration,page_views,source,medium,campaign,device_category,country,new_user,conversions,revenue,conversion_rate,arpu,revenue_per_session,engagement_rate,sessions
2023-06-10,211,298,5,Organic,Direct,Spring Promo,Tablet,Canada,1,0,0,0.0,0.0,0.0,0.016778523489932886,1
2023-06-29,212,432,8,Referral,Social Media,Spring Promo,Desktop,USA,1,0,0,0.0,0.0,0.0,0.018518518518518517,1
2023-06-08,213,117,9,Organic,Direct,,Tablet,India,1,3,159,0.3333333333333333,159.0,159.0,0.07692307692307693,1
2023-06-24,214,274,8,Direct,Direct,Winter Campaign,Tablet,India,1,2,150,0.25,150.0,150.0,0.029197080291970802,1
2023-06-12,215,285,8,Direct,Organic Search,,Tablet,UK,0,3,408,0.375,408.0,408.0,0.028070175438596492,1
2023-06-13,216,279,7,Social,Referral,Spring Promo,Tablet,Germany,0,1,85,0.14285714285714285,85.0,85.0,0.025089605734767026,1
2023-06-30,217,470,6,Social,Referral,,Desktop,France,0,2,280,0.3333333333333333,280.0,280.0,0.01276595744680851,1
2023-06-30,218,175,5,Organic,Organic Search,Winter Campaign,Tablet,USA,1,3,207,0.6,207.0,207.0,0.02857142857142857,1
2023-06-07,219,452,2,Social,Direct,,Mobile,France,0,0,0,0.0,0.0,0.0,0.004424778761061947,1
2023-06-11,220,91,8,Organic,Referral,,Desktop,UK,1,2,134,0.25,134.0,134.0,0.08791208791208792,1
2023-06-10,221,76,6,Direct,Organic Search,Summer Sale,Desktop,India,0,3,285,0.5,285.0,285.0,0.07894736842105263,1
2023-06-11,222,288,3,Direct,Direct,Spring Promo,Mobile,India,0,3,177,1.0,177.0,177.0,0.010416666666666666,1
2023-06-08,223,554,1,Direct,Social Media,Spring Promo,Tablet,Canada,1,1,54,1.0,54.0,54.0,0.0018050541516245488,1
2023-06-13,224,80,10,Direct,Social Media,Winter Campaign,Tablet,France,1,3,387,0.3,387.0,387.0,0.125,1
2023-06-18,225,260,1,Direct,Referral,Summer Sale,Mobile,USA,0,3,342,3.0,342.0,342.0,0.0038461538461538464,1
2023-06-30,226,468,4,Referral,Direct,Summer Sale,Tablet,USA,1,2,198,0.5,198.0,198.0,0.008547008547008548,1
2023-06-06,227,355,8,Social,Direct,,Mobile,Germany,0,0,0,0.0,0.0,0.0,0.022535211267605635,1
2023-06-12,228,182,3,Direct,Referral,Spring Promo,Tablet,Australia,1,0,0,0.0,0.0,0.0,0.016483516483516484,1
2023-06-04,229,590,7,Organic,Organic Search,Spring Promo,Mobile,France,1,3,393,0.42857142857142855,393.0,393.0,0.011864406779661017,1
2023-06-10,230,129,4,Organic,Organic Search,Summer Sale,Desktop,Canada,0,2,168,0.5,168.0,168.0,0.031007751937984496,1
2023-06-10,231,173,7,Direct,Social Media,Spring Promo,Desktop,Australia,1,1,133,0.14285714285714285,133.0,133.0,0.04046242774566474,1
2023-06-25,232,493,2,Direct,Referral,Summer Sale,Desktop,France,0,1,122,0.5,122.0,122.0,0.004056795131845842,1
2023-06-30,233,463,6,Referral,Referral,Summer Sale,Mobile,UK,0,1,90,0.16666666666666666,90.0,90.0,0.012958963282937365,1
2023-06-28,234,492,2,Organic,Organic Search,Summer Sale,Mobile,UK,0,2,144,1.0,144.0,144.0,0.0040650406504065045,1
2023-06-22,235,540,3,Direct,Organic Search,Spring Promo,Tablet,Australia,1,2,200,0.6666666666666666,200.0,200.0,0.005555555555555556,1
2023-06-04,236,491,5,Direct,Direct,Spring Promo,Mobile,Australia,1,1,59,0.2,59.0,59.0,0.010183299389002037,1
2023-06-17,237,341,5,Organic,Referral,Spring Promo,Desktop,Germany,0,1,114,0.2,114.0,114.0,0.01466275659824047,1
2023-06-26,238,259,8,Social,Social Media,Spring Promo,Desktop,USA,0,3,333,0.375,333.0,333.0,0.03088803088803089,1
2023-06-05,239,350,1,Social,Referral,Summer Sale,Tablet,France,0,0,0,0.0,0.0,0.0,0.002857142857142857,1
2023-06-15,240,211,9,Referral,Direct,Winter Campaign,Desktop,Germany,0,3,276,0.3333333333333333,276.0,276.0,0.04265402843601896,1
2023-06-23,241,298,4,Referral,Direct,Winter Campaign,Mobile,UK,1,1,104,0.25,104.0,104.0,0.013422818791946308,1
2023-06-22,242,369,7,Organic,Referral,Winter Campaign,Mobile,France,1,2,130,0.2857142857142857,130.0,130.0,0.018970189701897018,1
2023-06-09,243,428,7,Organic,Referral,Summer Sale,Tablet,Australia,1,3,219,0.42857142857142855,219.0,219.0,0.016355140186915886,1
2023-06-30,244,502,4,Social,Referral,Summer Sale,Desktop,UK,0,0,0,0.0,0.0,0.0,0.00796812749003984,1
2023-06-15,245,434,2,Social,Organic Search,Winter Campaign,Mobile,Australia,0,0,0,0.0,0.0,0.0,0.004608294930875576,1
2023-06-26,246,246,4,Direct,Social Media,,Desktop,UK,1,0,0,0.0,0.0,0.0,0.016260162601626018,1
2023-06-30,247,243,1,Organic,Referral,Winter Campaign,Desktop,Germany,0,1,149,1.0,149.0,149.0,0.00411522633744856,1
2023-06-11,248,505,1,Direct,Organic Search,,Tablet,Australia,0,3,354,3.0,354.0,354.0,0.0019801980198019802,1
2023-06-01,249,312,7,Organic,Referral,Winter Campaign,Mobile,France,0,0,0,0.0,0.0,0.0,0.022435897435897436,1
2023-06-26,250,327,10,Direct,Referral,Spring Promo,Mobile,France,0,2,286,0.2,286.0,286.0,0.03058103975535168,1
2023-06-08,251,516,9,Social,Organic Search,Spring Promo,Desktop,USA,0,3,228,0.3333333333333333,228.0,228.0,0.01744186046511628,1
2023-06-17,252,451,1,Social,Social Media,Summer Sale,Tablet,USA,0,2,236,2.0,236.0,236.0,0.0022172949002217295,1
2023-06-24,253,399,7,Direct,Referral,Winter Campaign,Tablet,Germany,0,0,0,0.0,0.0,0.0,0.017543859649122806,1
2023-06-10,254,180,6,Referral,Social Media,Spring Promo,Tablet,Canada,0,3,372,0.5,372.0,372.0,0.03333333333333333,1
2023-06-03,255,379,7,Organic,Social Media,Spring Promo,Mobile,France,1,2,176,0.2857142857142857,176.0,176.0,0.018469656992084433,1
2023-06-21,256,214,4,Organic,Social Media,Summer Sale,Mobile,USA,0,1,89,0.25,89.0,89.0,0.018691588785046728,1
2023-06-21,257,371,5,Organic,Direct,Winter Campaign,Mobile,Canada,0,3,156,0.6,156.0,156.0,0.013477088948787063,1
2023-06-28,258,477,10,Social,Direct,,Mobile,Australia,0,3,213,0.3,213.0,213.0,0.020964360587002098,1
2023-06-01,259,74,6,Referral,Referral,Winter Campaign,Tablet,France,1,3,345,0.5,345.0,345.0,0.08108108108108109,1
2023-06-16,260,257,10,Referral,Referral,Summer Sale,Tablet,USA,1,3,369,0.3,369.0,369.0,0.038910505836575876,1
2023-06-03,261,276,6,Direct,Direct,Winter Campaign,Desktop,Australia,0,1,133,0.16666666666666666,133.0,133.0,0.021739130434782608,1
2023-06-08,262,251,9,Organic,Organic Search,Winter Campaign,Mobile,Australia,1,1,145,0.1111111111111111,145.0,145.0,0.035856573705179286,1
2023-06-12,263,96,9,Direct,Referral,Summer Sale,Tablet,USA,0,1,100,0.1111111111111111,100.0,100.0,0.09375,1
2023-06-01,264,75,7,Referral,Referral,Summer Sale,Tablet,UK,0,0,0,0.0,0.0,0.0,0.09333333333333334,1
2023-06-02,265,522,8,Social,Social Media,Spring Promo,Desktop,UK,0,0,0,0.0,0.0,0.0,0.01532567049808429,1
2023-06-10,266,281,3,Social,Organic Search,,Desktop,Canada,1,1,116,0.3333333333333333,116.0,116.0,0.010676156583629894,1
2023-06-15,267,482,3,Social,Direct,Summer Sale,Mobile,France,1,3,375,1.0,375.0,375.0,0.006224066390041493,1
2023-06-05,268,252,4,Direct,Social Media,Winter Campaign,Desktop,USA,1,1,78,0.25,78.0,78.0,0.015873015873015872,1
2023-06-29,269,532,4,Direct,Social Media,Spring Promo,Mobile,USA,0,0,0,0.0,0.0,0.0,0.007518796992481203,1
2023-06-05,270,545,10,Social,Referral,,Mobile,France,0,2,156,0.2,156.0,156.0,0.01834862385321101,1
2023-06-15,271,476,2,Social,Direct,Winter Campaign,Tablet,France,0,3,252,1.5,252.0,252.0,0.004201680672268907,1
2023-06-13,272,314,8,Social,Social Media,Winter Campaign,Tablet,USA,1,0,0,0.0,0.0,0.0,0.025477707006369428,1
2023-06-22,273,320,7,Direct,Social Media,Summer Sale,Mobile,France,0,0,0,0.0,0.0,0.0,0.021875,1
2023-06-29,274,60,3,Referral,Referral,Spring Promo,Tablet,UK,0,0,0,0.0,0.0,0.0,0.05,1
2023-06-10,275,576,9,Organic,Social Media,Summer Sale,Desktop,India,1,2,106,0.2222222222222222,106.0,106.0,0.015625,1
2023-06-03,276,521,4,Direct,Referral,,Desktop,Germany,0,2,204,0.5,204.0,204.0,0.007677543186180422,1
2023-06-16,277,456,9,Direct,Referral,Summer Sale,Desktop,Canada,0,2,252,0.2222222222222222,252.0,252.0,0.019736842105263157,1
2023-06-30,278,202,5,Direct,Direct,Winter Campaign,Desktop,India,1,3,399,0.6,399.0,399.0,0.024752475247524754,1
2023-06-05,279,60,4,Direct,Organic Search,Winter Campaign,Tablet,Canada,1,2,228,0.5,228.0,228.0,0.06666666666666667,1
2023-06-09,280,132,10,Referral,Direct,Spring Promo,Desktop,Germany,0,0,0,0.0,0.0,0.0,0.07575757575757576,1
2023-06-17,281,389,1,Social,Referral,,Mobile,France,1,0,0,0.0,0.0,0.0,0.002570694087403599,1
2023-06-22,282,548,3,Social,Organic Search,Summer Sale,Mobile,USA,0,1,128,0.3333333333333333,128.0,128.0,0.005474452554744526,1
2023-06-21,283,225,5,Referral,Direct,Spring Promo,Tablet,India,0,2,240,0.4,240.0,240.0,0.022222222222222223,1
2023-06-01,284,397,9,Organic,Social Media,Summer Sale,Mobile,Australia,0,1,106,0.1111111111111111,106.0,106.0,0.022670025188916875,1
2023-06-25,285,189,7,Social,Organic Search,Spring Promo,Mobile,India,0,3,423,0.42857142857142855,423.0,423.0,0.037037037037037035,1
2023-06-29,286,292,7,Direct,Referral,Spring Promo,Desktop,Australia,0,0,0,0.0,0.0,0.0,0.023972602739726026,1
2023-06-14,287,63,3,Social,Direct,,Desktop,France,0,3,387,1.0,387.0,387.0,0.047619047619047616,1
2023-06-02,288,332,3,Direct,Organic Search,Summer Sale,Mobile,Germany,0,3,252,1.0,252.0,252.0,0.009036144578313253,1
2023-06-28,289,175,10,Direct,Social Media,Summer Sale,Desktop,UK,0,0,0,0.0,0.0,0.0,0.05714285714285714,1
2023-06-05,290,240,9,Referral,Referral,Summer Sale,Mobile,India,0,2,118,0.2222222222222222,118.0,118.0,0.0375,1
2023-06-13,291,118,1,Referral,Organic Search,Winter Campaign,Mobile,Canada,1,3,162,3.0,162.0,162.0,0.00847457627118644,1
2023-06-02,292,304,7,Direct,Organic Search,Winter Campaign,Desktop,India,1,1,82,0.14285714285714285,82.0,82.0,0.023026315789473683,1
2023-06-13,293,172,9,Social,Organic Search,,Mobile,India,1,3,426,0.3333333333333333,426.0,426.0,0.05232558139534884,1
2023-06-28,294,388,3,Organic,Direct,Spring Promo,Desktop,France,1,0,0,0.0,0.0,0.0,0.007731958762886598,1
2023-06-22,295,581,6,Social,Organic Search,,Mobile,Germany,1,2,210,0.3333333333333333,210.0,210.0,0.010327022375215147,1
2023-06-26,296,420,4,Direct,Direct,,Mobile,UK,1,1,134,0.25,134.0,134.0,0.009523809523809525,1
2023-06-18,297,61,5,Direct,Social Media,Summer Sale,Desktop,Germany,0,1,87,0.2,87.0,87.0,0.08196721311475409,1
2023-06-09,298,452,8,Referral,Direct,Summer Sale,Mobile,Canada,1,1,90,0.125,90.0,90.0,0.017699115044247787,1
2023-06-20,299,455,1,Social,Social Media,Winter Campaign,Mobile,France,1,3,360,3.0,360.0,360.0,0.002197802197802198,1
2023-06-16,300,64,5,Organic,Direct,,Mobile,Canada,1,1,116,0.2,116.0,116.0,0.078125,1
2023-06-03,301,168,10,Social,Referral,,Tablet,Germany,1,3,297,0.3,297.0,297.0,0.05952380952380952,1
2023-06-11,302,495,5,Social,Social Media,,Desktop,Canada,0,1,76,0.2,76.0,76.0,0.010101010101010102,1
2023-06-21,303,496,3,Organic,Organic Search,Winter Campaign,Mobile,France,1,0,0,0.0,0.0,0.0,0.006048387096774193,1
2023-06-10,304,210,4,Social,Referral,Winter Campaign,Desktop,India,0,0,0,0.0,0.0,0.0,0.01904761904761905,1
2023-06-12,305,524,1,Referral,Direct,Spring Promo,Mobile,Germany,0,1,87,1.0,87.0,87.0,0.0019083969465648854,1
2023-06-18,306,114,6,Direct,Referral,Summer Sale,Mobile,USA,1,0,0,0.0,0.0,0.0,0.05263157894736842,1
2023-06-22,307,557,9,Social,Organic Search,Winter Campaign,Tablet,Australia,1,1,77,0.1111111111111111,77.0,77.0,0.01615798922800718,1
2023-06-09,308,201,7,Referral,Social Media,Spring Promo,Mobile,USA,0,3,198,0.42857142857142855,198.0,198.0,0.03482587064676617,1
2023-06-03,309,236,7,Organic,Organic Search,Spring Promo,Tablet,India,0,2,126,0.2857142857142857,126.0,126.0,0.029661016949152543,1
2023-06-10,310,588,6,Organic,Direct,Spring Promo,Desktop,Germany,0,2,256,0.3333333333333333,256.0,256.0,0.01020408163265306,1
2023-06-05,311,411,10,Social,Organic Search,,Tablet,France,1,1,66,0.1,66.0,66.0,0.024330900243309004,1
2023-06-12,312,337,8,Organic,Social Media,Spring Promo,Mobile,Australia,1,2,274,0.25,274.0,274.0,0.02373887240356083,1
2023-06-19,313,266,9,Direct,Referral,Spring Promo,Tablet,Germany,1,3,333,0.3333333333333333,333.0,333.0,0.03383458646616541,1
2023-06-03,314,63,10,Social,Organic Search,,Tablet,Germany,1,0,0,0.0,0.0,0.0,0.15873015873015872,1
2023-06-24,315,134,2,Social,Organic Search,,Desktop,UK,1,1,111,0.5,111.0,111.0,0.014925373134328358,1
2023-06-03,316,555,7,Organic,Direct,,Mobile,France,0,2,196,0.2857142857142857,196.0,196.0,0.012612612612612612,1
2023-06-19,317,69,7,Referral,Organic Search,Winter Campaign,Desktop,UK,0,2,224,0.2857142857142857,224.0,224.0,0.10144927536231885,1
2023-06-11,318,166,1,Referral,Referral,Summer Sale,Desktop,Australia,1,3,309,3.0,309.0,309.0,0.006024096385542169,1
2023-06-04,319,186,10,Referral,Referral,,Tablet,Canada,0,0,0,0.0,0.0,0.0,0.053763440860215055,1
2023-06-15,320,453,7,Direct,Direct,Winter Campaign,Mobile,UK,1,2,118,0.2857142857142857,118.0,118.0,0.01545253863134658,1
2023-06-02,321,255,3,Social,Direct,Summer Sale,Mobile,Australia,0,3,279,1.0,279.0,279.0,0.011764705882352941,1
2023-06-15,322,486,4,Social,Social Media,Winter Campaign,Mobile,USA,0,3,309,0.75,309.0,309.0,0.00823045267489712,1
2023-06-09,323,536,8,Social,Referral,Spring Promo,Desktop,UK,0,3,450,0.375,450.0,450.0,0.014925373134328358,1
2023-06-12,324,511,7,Referral,Referral,Spring Promo,Mobile,Canada,0,2,276,0.2857142857142857,276.0,276.0,0.0136986301369863,1
2023-06-28,325,497,7,Referral,Referral,Winter Campaign,Tablet,France,1,3,402,0.42857142857142855,402.0,402.0,0.014084507042253521,1
2023-06-28,326,136,9,Social,Social Media,,Mobile,Germany,0,2,180,0.2222222222222222,180.0,180.0,0.0661764705882353,1
2023-06-02,327,308,3,Referral,Direct,,Mobile,Germany,0,3,435,1.0,435.0,435.0,0.00974025974025974,1
2023-06-06,328,343,10,Social,Organic Search,,Tablet,Germany,0,0,0,0.0,0.0,0.0,0.029154518950437316,1
2023-06-18,329,357,7,Organic,Referral,Spring Promo,Desktop,Germany,0,1,100,0.14285714285714285,100.0,100.0,0.0196078431372549,1
2023-06-24,330,151,2,Direct,Social Media,,Mobile,UK,1,1,84,0.5,84.0,84.0,0.013245033112582781,1
2023-06-18,331,456,2,Referral,Direct,Winter Campaign,Mobile,USA,0,3,156,1.5,156.0,156.0,0.0043859649122807015,1
2023-06-06,332,511,5,Organic,Direct,Winter Campaign,Mobile,Canada,1,1,61,0.2,61.0,61.0,0.009784735812133072,1
2023-06-27,333,303,9,Organic,Social Media,,Mobile,India,1,2,222,0.2222222222222222,222.0,222.0,0.0297029702970297,1
2023-06-26,334,247,1,Social,Social Media,Summer Sale,Mobile,Australia,0,1,73,1.0,73.0,73.0,0.004048582995951417,1
2023-06-30,335,241,6,Referral,Organic Search,,Tablet,USA,0,3,378,0.5,378.0,378.0,0.024896265560165973,1
2023-06-30,336,113,6,Referral,Social Media,Winter Campaign,Tablet,Australia,0,3,150,0.5,150.0,150.0,0.05309734513274336,1
2023-06-06,337,295,8,Organic,Referral,Spring Promo,Mobile,India,0,2,216,0.25,216.0,216.0,0.02711864406779661,1
2023-06-02,338,181,3,Organic,Organic Search,Spring Promo,Desktop,Germany,0,3,285,1.0,285.0,285.0,0.016574585635359115,1
2023-06-01,339,75,6,Organic,Direct,Winter Campaign,Desktop,France,1,3,186,0.5,186.0,186.0,0.08,1
2023-06-14,340,442,1,Referral,Referral,,Tablet,India,1,3,360,3.0,360.0,360.0,0.0022624434389140274,1
2023-06-14,341,398,3,Organic,Referral,Summer Sale,Mobile,USA,1,2,210,0.6666666666666666,210.0,210.0,0.007537688442211055,1
2023-06-16,342,468,4,Direct,Referral,Spring Promo,Tablet,Canada,1,3,228,0.75,228.0,228.0,0.008547008547008548,1
2023-06-01,343,220,5,Organic,Referral,Spring Promo,Mobile,India,0,1,61,0.2,61.0,61.0,0.022727272727272728,1
2023-06-07,344,301,1,Referral,Direct,Winter Campaign,Tablet,India,1,2,154,2.0,154.0,154.0,0.0033222591362126247,1
2023-06-25,345,390,2,Social,Social Media,Summer Sale,Mobile,UK,0,3,171,1.5,171.0,171.0,0.005128205128205128,1
2023-06-04,346,88,10,Direct,Organic Search,Spring Promo,Tablet,India,1,0,0,0.0,0.0,0.0,0.11363636363636363,1
2023-06-04,347,275,6,Organic,Social Media,Summer Sale,Desktop,UK,0,3,324,0.5,324.0,324.0,0.02181818181818182,1
2023-06-30,348,185,10,Direct,Organic Search,,Desktop,Canada,0,0,0,0.0,0.0,0.0,0.05405405405405406,1
2023-06-17,349,340,9,Organic,Referral,Winter Campaign,Tablet,Australia,0,0,0,0.0,0.0,0.0,0.026470588235294117,1
2023-06-09,350,157,2,Referral,Direct,Winter Campaign,Tablet,Germany,0,2,272,1.0,272.0,272.0,0.012738853503184714,1
2023-06-18,351,509,3,Direct,Social Media,Winter Campaign,Tablet,Australia,1,3,375,1.0,375.0,375.0,0.005893909626719057,1
2023-06-02,352,330,5,Social,Social Media,,Mobile,Canada,0,0,0,0.0,0.0,0.0,0.015151515151515152,1
2023-06-01,353,563,7,Social,Organic Search,Winter Campaign,Desktop,USA,1,0,0,0.0,0.0,0.0,0.012433392539964476,1
2023-06-07,354,184,2,Direct,Organic Search,Winter Campaign,Desktop,Australia,1,2,204,1.0,204.0,204.0,0.010869565217391304,1
2023-06-16,355,193,5,Referral,Social Media,Spring Promo,Mobile,Germany,0,2,236,0.4,236.0,236.0,0.025906735751295335,1
2023-06-13,356,159,8,Referral,Social Media,Summer Sale,Tablet,Germany,0,2,230,0.25,230.0,230.0,0.050314465408805034,1
2023-06-20,357,272,5,Referral,Referral,Spring Promo,Mobile,Germany,1,3,279,0.6,279.0,279.0,0.01838235294117647,1
2023-06-14,358,173,6,Social,Direct,Winter Campaign,Mobile,USA,1,0,0,0.0,0.0,0.0,0.03468208092485549,1
2023-06-09,359,479,4,Referral,Direct,,Tablet,France,0,1,135,0.25,135.0,135.0,0.008350730688935281,1
2023-06-07,360,214,2,Organic,Direct,,Mobile,UK,0,0,0,0.0,0.0,0.0,0.009345794392523364,1
2023-06-04,361,476,2,Social,Direct,Summer Sale,Tablet,UK,1,2,102,1.0,102.0,102.0,0.004201680672268907,1
2023-06-10,362,484,8,Organic,Referral,Winter Campaign,Desktop,UK,1,2,272,0.25,272.0,272.0,0.01652892561983471,1
2023-06-18,363,373,2,Direct,Social Media,,Mobile,India,0,1,66,0.5,66.0,66.0,0.005361930294906166,1
2023-06-09,364,295,3,Referral,Social Media,Spring Promo,Tablet,France,0,2,104,0.6666666666666666,104.0,104.0,0.010169491525423728,1
2023-06-08,365,218,10,Referral,Direct,Spring Promo,Mobile,USA,0,2,156,0.2,156.0,156.0,0.045871559633027525,1
2023-06-28,366,168,2,Referral,Direct,Winter Campaign,Tablet,France,1,1,110,0.5,110.0,110.0,0.011904761904761904,1
2023-06-27,367,462,5,Social,Direct,Winter Campaign,Mobile,India,0,1,145,0.2,145.0,145.0,0.010822510822510822,1
2023-06-07,368,364,10,Referral,Referral,Winter Campaign,Desktop,Germany,1,3,183,0.3,183.0,183.0,0.027472527472527472,1
2023-06-23,369,397,6,Organic,Direct,Summer Sale,Mobile,UK,1,1,53,0.16666666666666666,53.0,53.0,0.015113350125944584,1
2023-06-02,370,342,5,Social,Organic Search,,Desktop,India,0,3,159,0.6,159.0,159.0,0.014619883040935672,1
2023-06-24,371,248,4,Social,Organic Search,Winter Campaign,Mobile,Canada,0,2,286,0.5,286.0,286.0,0.016129032258064516,1
2023-06-08,372,266,3,Direct,Direct,Summer Sale,Tablet,India,0,3,396,1.0,396.0,396.0,0.011278195488721804,1
2023-06-12,373,531,5,Direct,Direct,Spring Promo,Tablet,Canada,1,0,0,0.0,0.0,0.0,0.009416195856873822,1
2023-06-25,374,123,10,Direct,Organic Search,Winter Campaign,Mobile,Australia,0,2,290,0.2,290.0,290.0,0.08130081300813008,1
2023-06-07,375,117,8,Referral,Referral,Winter Campaign,Desktop,Canada,0,0,0,0.0,0.0,0.0,0.06837606837606838,1
2023-06-07,376,325,3,Direct,Direct,Summer Sale,Tablet,UK,0,2,164,0.6666666666666666,164.0,164.0,0.009230769230769232,1
2023-06-23,377,589,10,Referral,Direct,Summer Sale,Tablet,Australia,0,0,0,0.0,0.0,0.0,0.01697792869269949,1
2023-06-18,378,598,1,Social,Organic Search,,Tablet,Australia,0,1,95,1.0,95.0,95.0,0.0016722408026755853,1
2023-06-12,379,441,9,Social,Social Media,Spring Promo,Mobile,Australia,1,1,57,0.1111111111111111,57.0,57.0,0.02040816326530612,1
2023-06-09,380,212,3,Social,Referral,Spring Promo,Tablet,Germany,0,1,93,0.3333333333333333,93.0,93.0,0.014150943396226415,1
2023-06-25,381,220,7,Social,Direct,Spring Promo,Mobile,UK,0,1,134,0.14285714285714285,134.0,134.0,0.031818181818181815,1
2023-06-08,382,299,9,Referral,Organic Search,Winter Campaign,Tablet,Germany,1,0,0,0.0,0.0,0.0,0.030100334448160536,1
2023-06-16,383,354,8,Referral,Referral,,Tablet,USA,1,3,285,0.375,285.0,285.0,0.022598870056497175,1
2023-06-18,384,495,9,Direct,Organic Search,Winter Campaign,Mobile,Germany,0,2,160,0.2222222222222222,160.0,160.0,0.01818181818181818,1
2023-06-30,385,490,1,Social,Organic Search,,Tablet,India,1,3,396,3.0,396.0,396.0,0.0020408163265306124,1
2023-06-17,386,65,9,Social,Social Media,Summer Sale,Desktop,USA,1,2,144,0.2222222222222222,144.0,144.0,0.13846153846153847,1
2023-06-16,387,402,9,Social,Direct,Winter Campaign,Desktop,Australia,0,3,315,0.3333333333333333,315.0,315.0,0.022388059701492536,1
2023-06-08,388,331,10,Organic,Referral,Summer Sale,Desktop,UK,0,3,156,0.3,156.0,156.0,0.030211480362537766,1
2023-06-04,389,186,4,Social,Referral,Spring Promo,Tablet,India,1,2,278,0.5,278.0,278.0,0.021505376344086023,1
2023-06-22,390,405,3,Referral,Referral,,Tablet,UK,1,0,0,0.0,0.0,0.0,0.007407407407407408,1
2023-06-11,391,488,8,Direct,Social Media,,Desktop,UK,1,1,82,0.125,82.0,82.0,0.01639344262295082,1
2023-06-24,392,591,8,Referral,Direct,,Desktop,UK,0,1,77,0.125,77.0,77.0,0.01353637901861252,1
2023-06-17,393,517,1,Referral,Referral,Spring Promo,Mobile,France,0,1,51,1.0,51.0,51.0,0.0019342359767891683,1
2023-06-07,394,240,1,Referral,Social Media,Winter Campaign,Mobile,India,1,1,95,1.0,95.0,95.0,0.004166666666666667,1
2023-06-04,395,470,2,Direct,Referral,,Desktop,India,0,3,396,1.5,396.0,396.0,0.00425531914893617,1
2023-06-19,396,410,1,Direct,Social Media,,Mobile,Canada,0,0,0,0.0,0.0,0.0,0.0024390243902439024,1
2023-06-11,397,352,7,Direct,Direct,,Mobile,Germany,1,0,0,0.0,0.0,0.0,0.019886363636363636,1
2023-06-18,398,240,5,Social,Referral,,Mobile,France,1,2,216,0.4,216.0,216.0,0.020833333333333332,1
2023-06-29,399,168,5,Direct,Direct,Summer Sale,Mobile,USA,0,3,420,0.6,420.0,420.0,0.02976190476190476,1
2023-06-10,400,101,2,Social,Direct,Winter Campaign,Tablet,USA,0,1,110,0.5,110.0,110.0,0.019801980198019802,1
2023-06-13,401,168,10,Direct,Social Media,Winter Campaign,Desktop,India,1,2,240,0.2,240.0,240.0,0.05952380952380952,1
